name,date,home,draw,away
Severni Makedonie - Turecko,2021-09-05 13:00:00,5.81,0,1.1
Estonsko - Nemecko,2021-09-05 15:00:00,4.51,0,1.17
Cesko - Bulharsko,2021-09-05 16:00:00,3.59,0,1.25
Rusko - Finsko,2021-09-05 16:30:00,1.09,0,6.18
Portugalsko - Ukrajina,2021-09-05 17:30:00,2.79,0,1.38
Francie - Chorvatsko,2021-09-05 18:00:00,1.03,0,8.83
Italie - Cerna Hora,2021-09-05 19:00:00,1.03,0,8.84
Recko - Polsko,2021-09-05 20:30:00,10.85,0,1.01
